#   Delta m^2 [eV^2]      sin^2 theta_23   delta_CP [0, 2pi)      sin^2 theta_13               chi^2
              0.0020              0.4250              5.9690              0.0500             14.1807
              0.0020              0.4500              5.9690              0.0500             12.6498
              0.0020              0.4750              5.9690              0.0500             12.4810
              0.0020              0.5000              5.9690              0.0500             12.9198
              0.0020              0.5250              5.9690              0.0500             13.5349
              0.0020              0.5500              5.9690              0.0500             14.2449
              0.0020              0.5750              5.9690              0.0500             15.3207
              0.0020              0.6000              5.9690              0.0500             17.3632
              0.0020              0.6250              5.9690              0.0500             21.2588
              0.0020              0.6500              5.9690              0.0500             28.1174
              0.0020              0.6750              5.9690              0.0500             39.1997
              0.0020              0.7000              5.9690              0.0500             55.8389
              0.0020              0.7250              5.9690              0.0500             79.3640
              0.0020              0.7500              5.9690              0.0500            111.0355
              0.0020              0.7750              5.9690              0.0500            151.9879
              0.0020              0.3000              5.9690              0.0550             86.7130
              0.0020              0.3250              5.9690              0.0550             59.4902
              0.0020              0.3500              5.9690              0.0550             40.1531
              0.0020              0.3750              5.9690              0.0550             27.2962
              0.0020              0.4000              5.9690              0.0550             19.4928
              0.0020              0.4250              5.9690              0.0550             15.3688
              0.0020              0.4500              5.9690              0.0550             13.6813
              0.0020              0.4750              5.9690              0.0550             13.3937
              0.0020              0.5000              5.9690              0.0550             13.7404
              0.0020              0.5250              5.9690              0.0550             14.2755
              0.0020              0.5500              5.9690              0.0550             14.8998
              0.0020              0.5750              5.9690              0.0550             15.8643
              0.0020              0.6000              5.9690              0.0550             17.7488
              0.0020              0.6250              5.9690              0.0550             21.4192
              0.0020              0.6500              5.9690              0.0550             27.9663
              0.0020              0.6750              5.9690              0.0550             38.6346
              0.0020              0.7000              5.9690              0.0550             54.7449
              0.0020              0.7250              5.9690              0.0550             77.6175
              0.0020              0.7500              5.9690              0.0550            108.5092
              0.0020              0.7750              5.9690              0.0550            148.5546
              0.0020              0.3000              5.9690              0.0600             89.4234
              0.0020              0.3250              5.9690              0.0600             61.8195
              0.0020              0.3500              5.9690              0.0600             42.1389
              0.0020              0.3750              5.9690              0.0600             28.9815
              0.0020              0.4000              5.9690              0.0600             20.9238
              0.0020              0.4250              5.9690              0.0600             16.5925
              0.0020              0.4500              5.9690              0.0600             14.7423
              0.0020              0.4750              5.9690              0.0600             14.3303
              0.0020              0.5000              5.9690              0.0600             14.5808
              0.0020              0.5250              5.9690              0.0600             15.0341
              0.0020              0.5500              5.9690              0.0600             15.5743
              0.0020              0.5750              5.9690              0.0600             16.4331
              0.0020              0.6000              5.9690              0.0600             18.1705
              0.0020              0.6250              5.9690              0.0600             21.6323
              0.0020              0.6500              5.9690              0.0600             27.8907
              0.0020              0.6750              5.9690              0.0600             38.1743
              0.0020              0.7000              5.9690              0.0600             53.7913
              0.0020              0.7250              5.9690              0.0600             76.0533
              0.0020              0.7500              5.9690              0.0600            106.2171
              0.0020              0.7750              5.9690              0.0600            145.4043
              0.0020              0.3000              5.9690              0.0650             92.1875
              0.0020              0.3250              5.9690              0.0650             64.2004
              0.0020              0.3500              5.9690              0.0650             44.1734
              0.0020              0.3750              5.9690              0.0650             30.7120
              0.0020              0.4000              5.9690              0.0650             22.3959
              0.0020              0.4250              5.9690              0.0650             17.8530
              0.0020              0.4500              5.9690              0.0650             15.8359
              0.0020              0.4750              5.9690              0.0650             15.2959
              0.0020              0.5000              5.9690              0.0650             15.4481
              0.0020              0.5250              5.9690              0.0650             15.8198
              0.0020              0.5500              5.9690              0.0650             16.2788
              0.0020              0.5750              5.9690              0.0650             17.0387
              0.0020              0.6000              5.9690              0.0650             18.6398
              0.0020              0.6250              5.9690              0.0650             21.9087
              0.0020              0.6500              5.9690              0.0650             27.8992
              0.0020              0.6750              5.9690              0.0650             37.8243
              0.0020              0.7000              5.9690              0.0650             52.9793
              0.0020              0.7250              5.9690              0.0650             74.6671
              0.0020              0.7500              5.9690              0.0650            104.1399
              0.0020              0.7750              5.9690              0.0650            142.5186
              0.0020              0.3000              5.9690              0.0700             95.0025
              0.0020              0.3250              5.9690              0.0700             66.6298
              0.0020              0.3500              5.9690              0.0700             46.2536
              0.0020              0.3750              5.9690              0.0700             32.4850
              0.0020              0.4000              5.9690              0.0700             23.9075
              0.0020              0.4250              5.9690              0.0700             19.1500
              0.0020              0.4500              5.9690              0.0700             16.9632
              0.0020              0.4750              5.9690              0.0700             16.2935
              0.0020              0.5000              5.9690              0.0700             16.3469
              0.0020              0.5250              5.9690              0.0700             16.6383
              0.0020              0.5500              5.9690              0.0700             17.0200
              0.0020              0.5750              5.9690              0.0700             17.6880
              0.0020              0.6000              5.9690              0.0700             19.1634
              0.0020              0.6250              5.9690              0.0700             22.2537
              0.0020              0.6500              5.9690              0.0700             27.9950
              0.0020              0.6750              5.9690              0.0700             37.5844
              0.0020              0.7000              5.9690              0.0700             52.3045
              0.0020              0.7250              5.9690              0.0700             73.4492
              0.0020              0.7500              5.9690              0.0700            102.2660
              0.0020              0.7750              5.9690              0.0700            139.8743
              0.0020              0.3000              5.9690              0.0750             97.8656
              0.0020              0.3250              5.9690              0.0750             69.1041
              0.0020              0.3500              5.9690              0.0750             48.3760
              0.0020              0.3750              5.9690              0.0750             34.2978
              0.0020              0.4000              5.9690              0.0750             25.4564
              0.0020              0.4250              5.9690              0.0750             20.4820
              0.0020              0.4500              5.9690              0.0750             18.1240
              0.0020              0.4750              5.9690              0.0750             17.3238
              0.0020              0.5000              5.9690              0.0750             17.2790
              0.0020              0.5250              5.9690              0.0750             17.4922
              0.0020              0.5500              5.9690              0.0750             17.8010
              0.0020              0.5750              5.9690              0.0750             18.3839
              0.0020              0.6000              5.9690              0.0750             19.7434
              0.0020              0.6250              5.9690              0.0750             22.6681
              0.0020              0.6500              5.9690              0.0750             28.1765
              0.0020              0.6750              5.9690              0.0750             37.4498
              0.0020              0.7000              5.9690              0.0750             51.7581
              0.0020              0.7250              5.9690              0.0750             72.3859
              0.0020              0.7500              5.9690              0.0750            100.5756
              0.0020              0.7750              5.9690              0.0750            137.4451
              0.0021              0.3000              5.9690              0.0000             59.0798
              0.0021              0.3250              5.9690              0.0000             36.5192
              0.0021              0.3500              5.9690              0.0000             21.0564
              0.0021              0.3750              5.9690              0.0000             11.2177
              0.0021              0.4000              5.9690              0.0000              5.5777
              0.0021              0.4250              5.9690              0.0000              2.8149
              0.0021              0.4500              5.9690              0.0000              1.8112
              0.0021              0.4750              5.9690              0.0000              1.7284
              0.0021              0.5000              5.9690              0.0000              2.0706
              0.0021              0.5250              5.9690              0.0000              2.7221
              0.0021              0.5500              5.9690              0.0000              3.9581
              0.0021              0.5750              5.9690              0.0000              6.4258
              0.0021              0.6000              5.9690              0.0000             11.0991
              0.0021              0.6250              5.9690              0.0000             19.2108
              0.0021              0.6500              5.9690              0.0000             32.1694
              0.0021              0.6750              5.9690              0.0000             51.4702
              0.0021              0.7000              5.9690              0.0000             78.6067
              0.0021              0.7250              5.9690              0.0000            114.9902
              0.0021              0.7500              5.9690              0.0000            161.8856
              0.0021              0.7750              5.9690              0.0000            220.3475
              0.0021              0.3000              5.9690              0.0050             61.4129
              0.0021              0.3250              5.9690              0.0050             38.1267
              0.0021              0.3500              5.9690              0.0050             22.0922
              0.0021              0.3750              5.9690              0.0050             11.8483
              0.0021              0.4000              5.9690              0.0050              5.9575
              0.0021              0.4250              5.9690              0.0050              3.0812
              0.0021              0.4500              5.9690              0.0050              2.0672
              0.0021              0.4750              5.9690              0.0050              2.0296
              0.0021              0.5000              5.9690              0.0050              2.4113
              0.0021              0.5250              5.9690              0.0050              3.0255
              0.0021              0.5500              5.9690              0.0050              4.0702
              0.0021              0.5750              5.9690              0.0050              6.1145
              0.0021              0.6000              5.9690              0.0050             10.0577
              0.0021              0.6250              5.9690              0.0050             17.0661
              0.0021              0.6500              5.9690              0.0050             28.4943
              0.0021              0.6750              5.9690              0.0050             45.7977
              0.0021              0.7000              5.9690              0.0050             70.4467
              0.0021              0.7250              5.9690              0.0050            103.8452
              0.0021              0.7500              5.9690              0.0050            147.2657
              0.0021              0.7750              5.9690              0.0050            201.7882
              0.0021              0.3000              5.9690              0.0100             63.4774
              0.0021              0.3250              5.9690              0.0100             39.6622
              0.0021              0.3500              5.9690              0.0100             23.2223
              0.0021              0.3750              5.9690              0.0100             12.7021
              0.0021              0.4000              5.9690              0.0100              6.6604
              0.0021              0.4250              5.9690              0.0100              3.7459
              0.0021              0.4500              5.9690              0.0100              2.7836
              0.0021              0.4750              5.9690              0.0100              2.8545
              0.0021              0.5000              5.9690              0.0100              3.3588
              0.0021              0.5250              5.9690              0.0100              4.0594
              0.0021              0.5500              5.9690              0.0100              5.0988
              0.0021              0.5750              5.9690              0.0100              6.9890
              0.0021              0.6000              5.9690              0.0100             10.5741
              0.0021              0.6250              5.9690              0.0100             16.9706
              0.0021              0.6500              5.9690              0.0100             27.4913
              0.0021              0.6750              5.9690              0.0100             43.5603
              0.0021              0.7000              5.9690              0.0100             66.6283
              0.0021              0.7250              5.9690              0.0100             98.0913
              0.0021              0.7500              5.9690              0.0100            139.2251
              0.0021              0.7750              5.9690              0.0100            191.1188
              0.0021              0.3000              5.9690              0.0150             65.5584
              0.0021              0.3250              5.9690              0.0150             41.2978
              0.0021              0.3500              5.9690              0.0150             24.4998
              0.0021              0.3750              5.9690              0.0150             13.7275
              0.0021              0.4000              5.9690              0.0150              7.5349
              0.0021              0.4250              5.9690              0.0150              4.5618
              0.0021              0.4500              5.9690              0.0150              3.6174
              0.0021              0.4750              5.9690              0.0150              3.7577
              0.0021              0.5000              5.9690              0.0150              4.3504
              0.0021              0.5250              5.9690              0.0150              5.1194
              0.0021              0.5500              5.9690              0.0150              6.1641
              0.0021              0.5750              5.9690              0.0150              7.9512
              0.0021              0.6000              5.9690              0.0150             11.2808
              0.0021              0.6250              5.9690              0.0150             17.2287
              0.0021              0.6500              5.9690              0.0150             27.0736
              0.0021              0.6750              5.9690              0.0150             42.2131
              0.0021              0.7000              5.9690              0.0150             64.0805
              0.0021              0.7250              5.9690              0.0150             94.0642
              0.0021              0.7500              5.9690              0.0150            133.4408
              0.0021              0.7750              5.9690              0.0150            183.3091
              0.0021              0.3000              5.9690              0.0200             67.6848
              0.0021              0.3250              5.9690              0.0200             43.0080
              0.0021              0.3500              5.9690              0.0200             25.8780
              0.0021              0.3750              5.9690              0.0200             14.8561
              0.0021              0.4000              5.9690              0.0200              8.4980
              0.0021              0.4250              5.9690              0.0200              5.4378
              0.0021              0.4500              5.9690              0.0200              4.4720
              0.0021              0.4750              5.9690              0.0200              4.6370
              0.0021              0.5000              5.9690              0.0200              5.2744
              0.0021              0.5250              5.9690              0.0200              6.0764
              0.0021              0.5500              5.9690              0.0200              7.1064
              0.0021              0.5750              5.9690              0.0200              8.7937
              0.0021              0.6000              5.9690              0.0200             11.9009
              0.0021              0.6250              5.9690              0.0200             17.4696
              0.0021              0.6500              5.9690              0.0200             26.7487
              0.0021              0.6750              5.9690              0.0200             41.1128
              0.0021              0.7000              5.9690              0.0200             61.9797
              0.0021              0.7250              5.9690              0.0200             90.7299
              0.0021              0.7500              5.9690              0.0200            128.6402
              0.0021              0.7750              5.9690              0.0200            176.8160
              0.0021              0.3000              5.9690              0.0250             69.8652
              0.0021              0.3250              5.9690              0.0250             44.7932
              0.0021              0.3500              5.9690              0.0250             27.3360
              0.0021              0.3750              5.9690              0.0250             16.0591
              0.0021              0.4000              5.9690              0.0250              9.5192
              0.0021              0.4250              5.9690              0.0250              6.3460
              0.0021              0.4500              5.9690              0.0250              5.3261
              0.0021              0.4750              5.9690              0.0250              5.4798
              0.0021              0.5000              5.9690              0.0250              6.1266
              0.0021              0.5250              5.9690              0.0250              6.9315
              0.0021              0.5500              5.9690              0.0250              7.9273
              0.0021              0.5750              5.9690              0.0250              9.5103
              0.0021              0.6000              5.9690              0.0250             12.4107
              0.0021              0.6250              5.9690              0.0250             17.6394
              0.0021              0.6500              5.9690              0.0250             26.4188
              0.0021              0.6750              5.9690              0.0250             40.1028
              0.0021              0.7000              5.9690              0.0250             60.0943
              0.0021              0.7250              5.9690              0.0250             87.7664
              0.0021              0.7500              5.9690              0.0250            124.3950
              0.0021              0.7750              5.9690              0.0250            171.0908
              0.0021              0.3000              5.9690              0.0300             72.1126
              0.0021              0.3250              5.9690              0.0300             46.6502
              0.0021              0.3500              5.9690              0.0300             28.8655
              0.0021              0.3750              5.9690              0.0300             17.3254
              0.0021              0.4000              5.9690              0.0300             10.5877
              0.0021              0.4250              5.9690              0.0300              7.2794
              0.0021              0.4500              5.9690              0.0300              6.1788
              0.0021              0.4750              5.9690              0.0300              6.2925
              0.0021              0.5000              5.9690              0.0300              6.9211
              0.0021              0.5250              5.9690              0.0300              7.7056
              0.0021              0.5500              5.9690              0.0300              8.6516
              0.0021              0.5750              5.9690              0.0300             10.1262
              0.0021              0.6000              5.9690              0.0300             12.8297
              0.0021              0.6250              5.9690              0.0300             17.7456
              0.0021              0.6500              5.9690              0.0300             26.0719
              0.0021              0.6750              5.9690              0.0300             39.1427
              0.0021              0.7000              5.9690              0.0300             58.3473
              0.0021              0.7250              5.9690              0.0300             85.0508
              0.0021              0.7500              5.9690              0.0300            120.5242
              0.0021              0.7750              5.9690              0.0300            165.8933
              0.0021              0.3000              5.9690              0.0350             74.4242
              0.0021              0.3250              5.9690              0.0350             48.5797
              0.0021              0.3500              5.9690              0.0350             30.4642
              0.0021              0.3750              5.9690              0.0350             18.6516
              0.0021              0.4000              5.9690              0.0350             11.7014
              0.0021              0.4250              5.9690              0.0350              8.2390
              0.0021              0.4500              5.9690              0.0350              7.0358
              0.0021              0.4750              5.9690              0.0350              7.0866
              0.0021              0.5000              5.9690              0.0350              7.6751
              0.0021              0.5250              5.9690              0.0350              8.4213
              0.0021              0.5500              5.9690              0.0350              9.3058
              0.0021              0.5750              5.9690              0.0350             10.6691
              0.0021              0.6000              5.9690              0.0350             13.1844
              0.0021              0.6250              5.9690              0.0350             17.8094
              0.0021              0.6500              5.9690              0.0350             25.7190
              0.0021              0.6750              5.9690              0.0350             38.2291
              0.0021              0.7000              5.9690              0.0350             56.7152
              0.0021              0.7250              5.9690              0.0350             82.5365
              0.0021              0.7500              5.9690              0.0350            116.9566
              0.0021              0.7750              5.9690              0.0350            161.1148
              0.0021              0.3000              5.9690              0.0400             76.8102
              0.0021              0.3250              5.9690              0.0400             50.5816
              0.0021              0.3500              5.9690              0.0400             32.1309
              0.0021              0.3750              5.9690              0.0400             20.0368
              0.0021              0.4000              5.9690              0.0400             12.8615
              0.0021              0.4250              5.9690              0.0400              9.2289
              0.0021              0.4500              5.9690              0.0400              7.9050
              0.0021              0.4750              5.9690              0.0400              7.8743
              0.0021              0.5000              5.9690              0.0400              8.4057
              0.0021              0.5250              5.9690              0.0400              9.0998
              0.0021              0.5500              5.9690              0.0400              9.9146
              0.0021              0.5750              5.9690              0.0400             11.1658
              0.0021              0.6000              5.9690              0.0400             13.5015
              0.0021              0.6250              5.9690              0.0400             17.8549
              0.0021              0.6500              5.9690              0.0400             25.3795
              0.0021              0.6750              5.9690              0.0400             37.3729
              0.0021              0.7000              5.9690              0.0400             55.1978
              0.0021              0.7250              5.9690              0.0400             80.2052
              0.0021              0.7500              5.9690              0.0400            113.6562
              0.0021              0.7750              5.9690              0.0400            156.6924
              0.0021              0.3000              5.9690              0.0450             79.2687
              0.0021              0.3250              5.9690              0.0450             52.6552
              0.0021              0.3500              5.9690              0.0450             33.8647
              0.0021              0.3750              5.9690              0.0450             21.4812
              0.0021              0.4000              5.9690              0.0450             14.0697
              0.0021              0.4250              5.9690              0.0450             10.2537
              0.0021              0.4500              5.9690              0.0450              8.7945
              0.0021              0.4750              5.9690              0.0450              8.6678
              0.0021              0.5000              5.9690              0.0450              9.1288
              0.0021              0.5250              5.9690              0.0450              9.7606
              0.0021              0.5500              5.9690              0.0450             10.5004
              0.0021              0.5750              5.9690              0.0450             11.6407
              0.0021              0.6000              5.9690              0.0450             13.8059
              0.0021              0.6250              5.9690              0.0450             17.9063
              0.0021              0.6500              5.9690              0.0450             25.0742
              0.0021              0.6750              5.9690              0.0450             36.5904
              0.0021              0.7000              5.9690              0.0450             53.8040
              0.0021              0.7250              5.9690              0.0450             78.0582
              0.0021              0.7500              5.9690              0.0450            110.6106
              0.0021              0.7750              5.9690              0.0450            152.6051
              0.0021              0.3000              5.9690              0.0500             81.7983
              0.0021              0.3250              5.9690              0.0500             54.7983
              0.0021              0.3500              5.9690              0.0500             35.6640
              0.0021              0.3750              5.9690              0.0500             22.9842
              0.0021              0.4000              5.9690              0.0500             15.3275
              0.0021              0.4250              5.9690              0.0500             11.3174
              0.0021              0.4500              5.9690              0.0500              9.7115
              0.0021              0.4750              5.9690              0.0500              9.4775
              0.0021              0.5000              5.9690              0.0500              9.8584
              0.0021              0.5250              5.9690              0.0500             10.4210
              0.0021              0.5500              5.9690              0.0500             11.0831
              0.0021              0.5750              5.9690              0.0500             12.1156
              0.0021              0.6000              5.9690              0.0500             14.1203
              0.0021              0.6250              5.9690              0.0500             17.9854
              0.0021              0.6500              5.9690              0.0500             24.8234
              0.0021              0.6750              5.9690              0.0500             35.8977
              0.0021              0.7000              5.9690              0.0500             52.5448
              0.0021              0.7250              5.9690              0.0500             76.0994
              0.0021              0.7500              5.9690              0.0500            107.8153
              0.0021              0.7750              5.9690              0.0500            148.8377
              0.0021              0.3000              5.9690              0.0550             84.3963
              0.0021              0.3250              5.9690              0.0550             57.0081
              0.0021              0.3500              5.9690              0.0550             37.5261
              0.0021              0.3750              5.9690              0.0550             24.5446
              0.0021              0.4000              5.9690              0.0550             16.6357
              0.0021              0.4250              5.9690              0.0550             12.4233
              0.0021              0.4500              5.9690              0.0550             10.6619
              0.0021              0.4750              5.9690              0.0550             10.3122
              0.0021              0.5000              5.9690              0.0550             10.6062
              0.0021              0.5250              5.9690              0.0550             11.0955
              0.0021              0.5500              5.9690              0.0550             11.6797
              0.0021              0.5750              5.9690              0.0550             12.6090
              0.0021              0.6000              5.9690              0.0550             14.4638
              0.0021              0.6250              5.9690              0.0550             18.1110
              0.0021              0.6500              5.9690              0.0550             24.6437
              0.0021              0.6750              5.9690              0.0550             35.3086
              0.0021              0.7000              5.9690              0.0550             51.4292
              0.0021              0.7250              5.9690              0.0550             74.3287
              0.0021              0.7500              5.9690              0.0550            105.2659
              0.0021              0.7750              5.9690              0.0550            145.3773
              0.0021              0.3000              5.9690              0.0600             87.0595
              0.0021              0.3250              5.9690              0.0600             59.2811
              0.0021              0.3500              5.9690              0.0600             39.4481
              0.0021              0.3750              5.9690              0.0600             26.1604
              0.0021              0.4000              5.9690              0.0600             17.9937
              0.0021              0.4250              5.9690              0.0600             13.5727
              0.0021              0.4500              5.9690              0.0600             11.6496
              0.0021              0.4750              5.9690              0.0600             11.1787
              0.0021              0.5000              5.9690              0.0600             11.3815
              0.0021              0.5250              5.9690              0.0600             11.7957
              0.0021              0.5500              5.9690              0.0600             12.3034
              0.0021              0.5750              5.9690              0.0600             13.1354
              0.0021              0.6000              5.9690              0.0600             14.8513
              0.0021              0.6250              5.9690              0.0600             18.2974
              0.0021              0.6500              5.9690              0.0600             24.5476
              0.0021              0.6750              5.9690              0.0600             34.8324
              0.0021              0.7000              5.9690              0.0600             50.4623
              0.0021              0.7250              5.9690              0.0600             72.7515
              0.0021              0.7500              5.9690              0.0600            102.9589
              0.0021              0.7750              5.9690              0.0600            142.2081
              0.0021              0.3000              5.9690              0.0650             89.7843
              0.0021              0.3250              5.9690              0.0650             61.6137
              0.0021              0.3500              5.9690              0.0650             41.4265
              0.0021              0.3750              5.9690              0.0650             27.8290
              0.0021              0.4000              5.9690              0.0650             19.4002
              0.0021              0.4250              5.9690              0.0650             14.7662
              0.0021              0.4500              5.9690              0.0650             12.6769
              0.0021              0.4750              5.9690              0.0650             12.0811
              0.0021              0.5000              5.9690              0.0650             12.1905
              0.0021              0.5250              5.9690              0.0650             12.5296
              0.0021              0.5500              5.9690              0.0650             12.9639
              0.0021              0.5750              5.9690              0.0650             13.7052
              0.0021              0.6000              5.9690              0.0650             15.2929
              0.0021              0.6250              5.9690              0.0650             18.5536
              0.0021              0.6500              5.9690              0.0650             24.5422
              0.0021              0.6750              5.9690              0.0650             34.4731
              0.0021              0.7000              5.9690              0.0650             49.6437
              0.0021              0.7250              5.9690              0.0650             71.3592
              0.0021              0.7500              5.9690              0.0650            100.8738
              0.0021              0.7750              5.9690              0.0650            139.3103
              0.0021              0.3000              5.9690              0.0700             92.5671
              0.0021              0.3250              5.9690              0.0700             64.0014
              0.0021              0.3500              5.9690              0.0700             43.4574
              0.0021              0.3750              5.9690              0.0700             29.5469
              0.0021              0.4000              5.9690              0.0700             20.8527
              0.0021              0.4250              5.9690              0.0700             16.0023
              0.0021              0.4500              5.9690              0.0700             13.7441
              0.0021              0.4750              5.9690              0.0700             13.0213
              0.0021              0.5000              5.9690              0.0700             13.0367
              0.0021              0.5250              5.9690              0.0700             13.3018
              0.0021              0.5500              5.9690              0.0700             13.6663
              0.0021              0.5750              5.9690              0.0700             14.3237
              0.0021              0.6000              5.9690              0.0700             15.7938
              0.0021              0.6250              5.9690              0.0700             18.8835
              0.0021              0.6500              5.9690              0.0700             24.6292
              0.0021              0.6750              5.9690              0.0700             34.2291
              0.0021              0.7000              5.9690              0.0700             48.9675
              0.0021              0.7250              5.9690              0.0700             70.1404
              0.0021              0.7500              5.9690              0.0700             98.9971
              0.0021              0.7750              5.9690              0.0700            136.6592
              0.0021              0.3000              5.9690              0.0750             95.4043
              0.0021              0.3250              5.9690              0.0750             66.4405
              0.0021              0.3500              5.9690              0.0750             45.5367
              0.0021              0.3750              5.9690              0.0750             31.3104
              0.0021              0.4000              5.9690              0.0750             22.3481
              0.0021              0.4250              5.9690              0.0750             17.2789
              0.0021              0.4500              5.9690              0.0750             14.8498
              0.0021              0.4750              5.9690              0.0750             13.9989
              0.0021              0.5000              5.9690              0.0750             13.9204
              0.0021              0.5250              5.9690              0.0750             14.1135
              0.0021              0.5500              5.9690              0.0750             14.4123
              0.0021              0.5750              5.9690              0.0750             14.9925
              0.0021              0.6000              5.9690              0.0750             16.3546
              0.0021              0.6250              5.9690              0.0750             19.2861
              0.0021              0.6500              5.9690              0.0750             24.8052
              0.0021              0.6750              5.9690              0.0750             34.0937
              0.0021              0.7000              5.9690              0.0750             48.4230
              0.0021              0.7250              5.9690              0.0750             69.0796
              0.0021              0.7500              5.9690              0.0750             97.3076
              0.0021              0.7750              5.9690              0.0750            134.2270
              0.0022              0.3000              5.9690              0.0000             59.5137
              0.0022              0.3250              5.9690              0.0000             36.9952
              0.0022              0.3500              5.9690              0.0000             21.5727
              0.0022              0.3750              5.9690              0.0000             11.7761
              0.0022              0.4000              5.9690              0.0000              6.1719
              0.0022              0.4250              5.9690              0.0000              3.4381
              0.0022              0.4500              5.9690              0.0000              2.4539
              0.0022              0.4750              5.9690              0.0000              2.3803
              0.0022              0.5000              5.9690              0.0000              2.7203
              0.0022              0.5250              5.9690              0.0000              3.3582
              0.0022              0.5500              5.9690              0.0000              4.5700
