#   Delta m^2 [eV^2]      sin^2 theta_23   delta_CP [0, 2pi)      sin^2 theta_13               chi^2
              0.0036              0.3750              2.9671              0.0220             34.3593
              0.0036              0.3875              2.9671              0.0220             31.4534
              0.0036              0.4000              2.9671              0.0220             29.4848
              0.0036              0.4125              2.9671              0.0220             28.2742
              0.0036              0.4250              2.9671              0.0220             27.6532
              0.0036              0.4375              2.9671              0.0220             27.4665
              0.0036              0.4500              2.9671              0.0220             27.5746
              0.0036              0.4625              2.9671              0.0220             27.8560
              0.0036              0.4750              2.9671              0.0220             28.2091
              0.0036              0.4875              2.9671              0.0220             28.5543
              0.0036              0.5000              2.9671              0.0220             28.8351
              0.0036              0.5125              2.9671              0.0220             29.0188
              0.0036              0.5250              2.9671              0.0220             29.0973
              0.0036              0.5375              2.9671              0.0220             29.0869
              0.0036              0.5500              2.9671              0.0220             29.0281
              0.0036              0.5625              2.9671              0.0220             28.9847
              0.0036              0.5750              2.9671              0.0220             29.0422
              0.0036              0.5875              2.9671              0.0220             29.3065
              0.0036              0.6000              2.9671              0.0220             29.9019
              0.0036              0.6125              2.9671              0.0220             30.9689
              0.0036              0.6250              2.9671              0.0220             32.6611
              0.0036              0.6375              2.9671              0.0220             35.1434
              0.0036              0.6500              2.9671              0.0220             38.5891
              0.0036              0.6625              2.9671              0.0220             43.1767
              0.0036              0.6750              2.9671              0.0220             49.0874
              0.0036              0.6875              2.9671              0.0220             56.5021
              0.0036              0.7000              2.9671              0.0220             65.6006
              0.0036              0.7125              2.9671              0.0220             76.5569
              0.0036              0.7250              2.9671              0.0220             89.5402
              0.0037              0.3000              2.9671              0.0220             83.1533
              0.0037              0.3125              2.9671              0.0220             70.7186
              0.0037              0.3250              2.9671              0.0220             60.3610
              0.0037              0.3375              2.9671              0.0220             51.8958
              0.0037              0.3500              2.9671              0.0220             45.1315
              0.0037              0.3625              2.9671              0.0220             39.8739
              0.0037              0.3750              2.9671              0.0220             35.9280
              0.0037              0.3875              2.9671              0.0220             33.1014
              0.0037              0.4000              2.9671              0.0220             31.2066
              0.0037              0.4125              2.9671              0.0220             30.0638
              0.0037              0.4250              2.9671              0.0220             29.5037
              0.0037              0.4375              2.9671              0.0220             29.3706
              0.0037              0.4500              2.9671              0.0220             29.5242
              0.0037              0.4625              2.9671              0.0220             29.8426
              0.0037              0.4750              2.9671              0.0220             30.2240
              0.0037              0.4875              2.9671              0.0220             30.5886
              0.0037              0.5000              2.9671              0.0220             30.8797
              0.0037              0.5125              2.9671              0.0220             31.0646
              0.0037              0.5250              2.9671              0.0220             31.1356
              0.0037              0.5375              2.9671              0.0220             31.1092
              0.0037              0.5500              2.9671              0.0220             31.0265
              0.0037              0.5625              2.9671              0.0220             30.9517
              0.0037              0.5750              2.9671              0.0220             30.9710
              0.0037              0.5875              2.9671              0.0220             31.1913
              0.0037              0.6000              2.9671              0.0220             31.7377
              0.0037              0.6125              2.9671              0.0220             32.7513
              0.0037              0.6250              2.9671              0.0220             34.3871
              0.0037              0.6375              2.9671              0.0220             36.8107
              0.0037              0.6500              2.9671              0.0220             40.1963
              0.0037              0.6625              2.9671              0.0220             44.7233
              0.0037              0.6750              2.9671              0.0220             50.5740
              0.0037              0.6875              2.9671              0.0220             57.9300
              0.0037              0.7000              2.9671              0.0220             66.9718
              0.0037              0.7125              2.9671              0.0220             77.8738
              0.0037              0.7250              2.9671              0.0220             90.8040
              0.0038              0.3000              2.9671              0.0220             85.6389
              0.0038              0.3125              2.9671              0.0220             73.3426
              0.0038              0.3250              2.9671              0.0220             63.1201
              0.0038              0.3375              2.9671              0.0220             54.7859
              0.0038              0.3500              2.9671              0.0220             48.1478
              0.0038              0.3625              2.9671              0.0220             43.0108
              0.0038              0.3750              2.9671              0.0220             39.1791
              0.0038              0.3875              2.9671              0.0220             36.4598
              0.0038              0.4000              2.9671              0.0220             34.6642
              0.0038              0.4125              2.9671              0.0220             33.6119
              0.0038              0.4250              2.9671              0.0220             33.1330
              0.0038              0.4375              2.9671              0.0220             33.0709
              0.0038              0.4500              2.9671              0.0220             33.2849
              0.0038              0.4625              2.9671              0.0220             33.6527
              0.0038              0.4750              2.9671              0.0220             34.0721
              0.0038              0.4875              2.9671              0.0220             34.4629
              0.0038              0.5000              2.9671              0.0220             34.7685
              0.0038              0.5125              2.9671              0.0220             34.9562
              0.0038              0.5250              2.9671              0.0220             35.0185
              0.0038              0.5375              2.9671              0.0220             34.9722
              0.0038              0.5500              2.9671              0.0220             34.8588
              0.0038              0.5625              2.9671              0.0220             34.7432
              0.0038              0.5750              2.9671              0.0220             34.7123
              0.0038              0.5875              2.9671              0.0220             34.8736
              0.0038              0.6000              2.9671              0.0220             35.3531
              0.0038              0.6125              2.9671              0.0220             36.2930
              0.0038              0.6250              2.9671              0.0220             37.8490
              0.0038              0.6375              2.9671              0.0220             40.1879
              0.0038              0.6500              2.9671              0.0220             43.4847
              0.0038              0.6625              2.9671              0.0220             47.9198
              0.0038              0.6750              2.9671              0.0220             53.6763
              0.0038              0.6875              2.9671              0.0220             60.9373
              0.0038              0.7000              2.9671              0.0220             69.8825
              0.0038              0.7125              2.9671              0.0220             80.6885
              0.0038              0.7250              2.9671              0.0220             93.5234
              0.0039              0.3000              2.9671              0.0220             88.5550
              0.0039              0.3125              2.9671              0.0220             76.3908
              0.0039              0.3250              2.9671              0.0220             66.2968
              0.0039              0.3375              2.9671              0.0220             58.0867
              0.0039              0.3500              2.9671              0.0220             51.5677
              0.0039              0.3625              2.9671              0.0220             46.5438
              0.0039              0.3750              2.9671              0.0220             42.8190
              0.0039              0.3875              2.9671              0.0220             40.1990
              0.0039              0.4000              2.9671              0.0220             38.4947
              0.0039              0.4125              2.9671              0.0220             37.5248
              0.0039              0.4250              2.9671              0.0220             37.1187
              0.0039              0.4375              2.9671              0.0220             37.1192
              0.0039              0.4500              2.9671              0.0220             37.3847
              0.0039              0.4625              2.9671              0.0220             37.7930
              0.0039              0.4750              2.9671              0.0220             38.2413
              0.0039              0.4875              2.9671              0.0220             38.6492
              0.0039              0.5000              2.9671              0.0220             38.9600
              0.0039              0.5125              2.9671              0.0220             39.1411
              0.0039              0.5250              2.9671              0.0220             39.1851
              0.0039              0.5375              2.9671              0.0220             39.1096
              0.0039              0.5500              2.9671              0.0220             38.9558
              0.0039              0.5625              2.9671              0.0220             38.7896
              0.0039              0.5750              2.9671              0.0220             38.6985
              0.0039              0.5875              2.9671              0.0220             38.7909
              0.0039              0.6000              2.9671              0.0220             39.1937
              0.0039              0.6125              2.9671              0.0220             40.0499
              0.0039              0.6250              2.9671              0.0220             41.5163
              0.0039              0.6375              2.9671              0.0220             43.7608
              0.0039              0.6500              2.9671              0.0220             46.9589
              0.0039              0.6625              2.9671              0.0220             51.2923
              0.0039              0.6750              2.9671              0.0220             56.9449
              0.0039              0.6875              2.9671              0.0220             64.1006
              0.0039              0.7000              2.9671              0.0220             72.9399
              0.0039              0.7125              2.9671              0.0220             83.6400
              0.0039              0.7250              2.9671              0.0220             96.3694
              0.0040              0.3000              2.9671              0.0220             91.3637
              0.0040              0.3125              2.9671              0.0220             79.2932
              0.0040              0.3250              2.9671              0.0220             69.2892
              0.0040              0.3375              2.9671              0.0220             61.1643
              0.0040              0.3500              2.9671              0.0220             54.7258
              0.0040              0.3625              2.9671              0.0220             49.7774
              0.0040              0.3750              2.9671              0.0220             46.1228
              0.0040              0.3875              2.9671              0.0220             43.5678
              0.0040              0.4000              2.9671              0.0220             41.9228
              0.0040              0.4125              2.9671              0.0220             41.0064
              0.0040              0.4250              2.9671              0.0220             40.6478
              0.0040              0.4375              2.9671              0.0220             40.6892
              0.0040              0.4500              2.9671              0.0220             40.9898
              0.0040              0.4625              2.9671              0.0220             41.4265
              0.0040              0.4750              2.9671              0.0220             41.8966
              0.0040              0.4875              2.9671              0.0220             42.3197
              0.0040              0.5000              2.9671              0.0220             42.6390
              0.0040              0.5125              2.9671              0.0220             42.8222
              0.0040              0.5250              2.9671              0.0220             42.8619
              0.0040              0.5375              2.9671              0.0220             42.7757
              0.0040              0.5500              2.9671              0.0220             42.6056
              0.0040              0.5625              2.9671              0.0220             42.4177
              0.0040              0.5750              2.9671              0.0220             42.2995
              0.0040              0.5875              2.9671              0.0220             42.3598
              0.0040              0.6000              2.9671              0.0220             42.7260
              0.0040              0.6125              2.9671              0.0220             43.5415
              0.0040              0.6250              2.9671              0.0220             44.9635
              0.0040              0.6375              2.9671              0.0220             47.1602
              0.0040              0.6500              2.9671              0.0220             50.3079
              0.0040              0.6625              2.9671              0.0220             54.5880
              0.0040              0.6750              2.9671              0.0220             60.1852
              0.0040              0.6875              2.9671              0.0220             67.2833
              0.0040              0.7000              2.9671              0.0220             76.0639
              0.0040              0.7125              2.9671              0.0220             86.7025
              0.0040              0.7250              2.9671              0.0220             99.3694
              0.0041              0.3000              2.9671              0.0220             93.6192
              0.0041              0.3125              2.9671              0.0220             81.6452
              0.0041              0.3250              2.9671              0.0220             71.7343
              0.0041              0.3375              2.9671              0.0220             63.6990
              0.0041              0.3500              2.9671              0.0220             57.3459
              0.0041              0.3625              2.9671              0.0220             52.4787
              0.0041              0.3750              2.9671              0.0220             48.9005
              0.0041              0.3875              2.9671              0.0220             46.4164
              0.0041              0.4000              2.9671              0.0220             44.8365
              0.0041              0.4125              2.9671              0.0220             43.9786
              0.0041              0.4250              2.9671              0.0220             43.6720
              0.0041              0.4375              2.9671              0.0220             43.7586
              0.0041              0.4500              2.9671              0.0220             44.0968
              0.0041              0.4625              2.9671              0.0220             44.5631
              0.0041              0.4750              2.9671              0.0220             45.0550
              0.0041              0.4875              2.9671              0.0220             45.4919
              0.0041              0.5000              2.9671              0.0220             45.8170
              0.0041              0.5125              2.9671              0.0220             45.9980
              0.0041              0.5250              2.9671              0.0220             46.0278
              0.0041              0.5375              2.9671              0.0220             45.9242
              0.0041              0.5500              2.9671              0.0220             45.7297
              0.0041              0.5625              2.9671              0.0220             45.5105
              0.0041              0.5750              2.9671              0.0220             45.3556
              0.0041              0.5875              2.9671              0.0220             45.3734
              0.0041              0.6000              2.9671              0.0220             45.6923
              0.0041              0.6125              2.9671              0.0220             46.4562
              0.0041              0.6250              2.9671              0.0220             47.8232
              0.0041              0.6375              2.9671              0.0220             49.9620
              0.0041              0.6500              2.9671              0.0220             53.0496
              0.0041              0.6625              2.9671              0.0220             57.2683
              0.0041              0.6750              2.9671              0.0220             62.8028
              0.0041              0.6875              2.9671              0.0220             69.8378
              0.0041              0.7000              2.9671              0.0220             78.5551
              0.0041              0.7125              2.9671              0.0220             89.1309
              0.0041              0.7250              2.9671              0.0220            101.7354
              0.0042              0.3000              2.9671              0.0220             95.8894
              0.0042              0.3125              2.9671              0.0220             84.0199
              0.0042              0.3250              2.9671              0.0220             74.2104
              0.0042              0.3375              2.9671              0.0220             66.2727
              0.0042              0.3500              2.9671              0.0220             60.0128
              0.0042              0.3625              2.9671              0.0220             55.2342
              0.0042              0.3750              2.9671              0.0220             51.7392
              0.0042              0.3875              2.9671              0.0220             49.3323
              0.0042              0.4000              2.9671              0.0220             47.8228
              0.0042              0.4125              2.9671              0.0220             47.0288
              0.0042              0.4250              2.9671              0.0220             46.7781
              0.0042              0.4375              2.9671              0.0220             46.9126
              0.0042              0.4500              2.9671              0.0220             47.2902
              0.0042              0.4625              2.9671              0.0220             47.7872
              0.0042              0.4750              2.9671              0.0220             48.3008
              0.0042              0.4875              2.9671              0.0220             48.7503
              0.0042              0.5000              2.9671              0.0220             49.0790
              0.0042              0.5125              2.9671              0.0220             49.2548
              0.0042              0.5250              2.9671              0.0220             49.2707
              0.0042              0.5375              2.9671              0.0220             49.1449
              0.0042              0.5500              2.9671              0.0220             48.9204
              0.0042              0.5625              2.9671              0.0220             48.6639
              0.0042              0.5750              2.9671              0.0220             48.4646
              0.0042              0.5875              2.9671              0.0220             48.4326
              0.0042              0.6000              2.9671              0.0220             48.6965
              0.0042              0.6125              2.9671              0.0220             49.4008
              0.0042              0.6250              2.9671              0.0220             50.7043
              0.0042              0.6375              2.9671              0.0220             52.7767
              0.0042              0.6500              2.9671              0.0220             55.7957
              0.0042              0.6625              2.9671              0.0220             59.9442
              0.0042              0.6750              2.9671              0.0220             65.4077
              0.0042              0.6875              2.9671              0.0220             72.3713
              0.0042              0.7000              2.9671              0.0220             81.0174
              0.0042              0.7125              2.9671              0.0220             91.5232
              0.0042              0.7250              2.9671              0.0220            104.0575
              0.0043              0.3000              2.9671              0.0220             98.5921
              0.0043              0.3125              2.9671              0.0220             86.7842
              0.0043              0.3250              2.9671              0.0220             77.0312
              0.0043              0.3375              2.9671              0.0220             69.1452
              0.0043              0.3500              2.9671              0.0220             62.9328
              0.0043              0.3625              2.9671              0.0220             58.1973
              0.0043              0.3750              2.9671              0.0220             54.7411
              0.0043              0.3875              2.9671              0.0220             52.3689
              0.0043              0.4000              2.9671              0.0220             50.8908
              0.0043              0.4125              2.9671              0.0220             50.1242
              0.0043              0.4250              2.9671              0.0220             49.8976
              0.0043              0.4375              2.9671              0.0220             50.0527
              0.0043              0.4500              2.9671              0.0220             50.4477
              0.0043              0.4625              2.9671              0.0220             50.9590
              0.0043              0.4750              2.9671              0.0220             51.4839
              0.0043              0.4875              2.9671              0.0220             51.9420
              0.0043              0.5000              2.9671              0.0220             52.2766
              0.0043              0.5125              2.9671              0.0220             52.4556
              0.0043              0.5250              2.9671              0.0220             52.4724
              0.0043              0.5375              2.9671              0.0220             52.3451
              0.0043              0.5500              2.9671              0.0220             52.1169
              0.0043              0.5625              2.9671              0.0220             51.8546
              0.0043              0.5750              2.9671              0.0220             51.6476
              0.0043              0.5875              2.9671              0.0220             51.6058
              0.0043              0.6000              2.9671              0.0220             51.8579
              0.0043              0.6125              2.9671              0.0220             52.5492
              0.0043              0.6250              2.9671              0.0220             53.8376
              0.0043              0.6375              2.9671              0.0220             55.8930
              0.0043              0.6500              2.9671              0.0220             58.8932
              0.0043              0.6625              2.9671              0.0220             63.0211
              0.0043              0.6750              2.9671              0.0220             68.4620
              0.0043              0.6875              2.9671              0.0220             75.4008
              0.0043              0.7000              2.9671              0.0220             84.0198
              0.0043              0.7125              2.9671              0.0220             94.4960
              0.0043              0.7250              2.9671              0.0220            106.9981
              0.0044              0.3000              2.9671              0.0220            101.3552
              0.0044              0.3125              2.9671              0.0220             89.6597
              0.0044              0.3250              2.9671              0.0220             80.0158
              0.0044              0.3375              2.9671              0.0220             72.2349
              0.0044              0.3500              2.9671              0.0220             66.1234
              0.0044              0.3625              2.9671              0.0220             61.4840
              0.0044              0.3750              2.9671              0.0220             58.1187
              0.0044              0.3875              2.9671              0.0220             55.8312
              0.0044              0.4000              2.9671              0.0220             54.4314
              0.0044              0.4125              2.9671              0.0220             53.7361
              0.0044              0.4250              2.9671              0.0220             53.5731
              0.0044              0.4375              2.9671              0.0220             53.7837
              0.0044              0.4500              2.9671              0.0220             54.2256
              0.0044              0.4625              2.9671              0.0220             54.7749
              0.0044              0.4750              2.9671              0.0220             55.3286
              0.0044              0.4875              2.9671              0.0220             55.8061
              0.0044              0.5000              2.9671              0.0220             56.1505
              0.0044              0.5125              2.9671              0.0220             56.3300
              0.0044              0.5250              2.9671              0.0220             56.3379
              0.0044              0.5375              2.9671              0.0220             56.1927
              0.0044              0.5500              2.9671              0.0220             55.9380
              0.0044              0.5625              2.9671              0.0220             55.6409
              0.0044              0.5750              2.9671              0.0220             55.3913
              0.0044              0.5875              2.9671              0.0220             55.2998
              0.0044              0.6000              2.9671              0.0220             55.4958
              0.0044              0.6125              2.9671              0.0220             56.1249
              0.0044              0.6250              2.9671              0.0220             57.3466
              0.0044              0.6375              2.9671              0.0220             59.3307
              0.0044              0.6500              2.9671              0.0220             62.2559
              0.0044              0.6625              2.9671              0.0220             66.3058
              0.0044              0.6750              2.9671              0.0220             71.6664
              0.0044              0.6875              2.9671              0.0220             78.5230
              0.0044              0.7000              2.9671              0.0220             87.0586
              0.0044              0.7125              2.9671              0.0220             97.4505
              0.0044              0.7250              2.9671              0.0220            109.8685
              0.0045              0.3000              2.9671              0.0220            103.7858
              0.0045              0.3125              2.9671              0.0220             92.2074
              0.0045              0.3250              2.9671              0.0220             82.6781
              0.0045              0.3375              2.9671              0.0220             75.0090
              0.0045              0.3500              2.9671              0.0220             69.0058
              0.0045              0.3625              2.9671              0.0220             64.4704
              0.0045              0.3750              2.9671              0.0220             61.2038
              0.0045              0.3875              2.9671              0.0220             59.0101
              0.0045              0.4000              2.9671              0.0220             57.6974
              0.0045              0.4125              2.9671              0.0220             57.0822
              0.0045              0.4250              2.9671              0.0220             56.9916
              0.0045              0.4375              2.9671              0.0220             57.2664
              0.0045              0.4500              2.9671              0.0220             57.7636
              0.0045              0.4625              2.9671              0.0220             58.3590
              0.0045              0.4750              2.9671              0.0220             58.9491
              0.0045              0.4875              2.9671              0.0220             59.4532
              0.0045              0.5000              2.9671              0.0220             59.8143
              0.0045              0.5125              2.9671              0.0220             60.0005
              0.0045              0.5250              2.9671              0.0220             60.0053
              0.0045              0.5375              2.9671              0.0220             59.8475
              0.0045              0.5500              2.9671              0.0220             59.5710
              0.0045              0.5625              2.9671              0.0220             59.2434
              0.0045              0.5750              2.9671              0.0220             58.9552
              0.0045              0.5875              2.9671              0.0220             58.8177
              0.0045              0.6000              2.9671              0.0220             58.9608
              0.0045              0.6125              2.9671              0.0220             59.5311
              0.0045              0.6250              2.9671              0.0220             60.6889
              0.0045              0.6375              2.9671              0.0220             62.6046
              0.0045              0.6500              2.9671              0.0220             65.4578
              0.0045              0.6625              2.9671              0.0220             69.4329
              0.0045              0.6750              2.9671              0.0220             74.7165
              0.0045              0.6875              2.9671              0.0220             81.4949
              0.0045              0.7000              2.9671              0.0220             89.9513
              0.0045              0.7125              2.9671              0.0220            100.2637
              0.0045              0.7250              2.9671              0.0220            112.6022
              0.0046              0.3000              2.9671              0.0220            105.5542
              0.0046              0.3125              2.9671              0.0220             94.0705
              0.0046              0.3250              2.9671              0.0220             84.6349
              0.0046              0.3375              2.9671              0.0220             77.0582
              0.0046              0.3500              2.9671              0.0220             71.1451
              0.0046              0.3625              2.9671              0.0220             66.6972
              0.0046              0.3750              2.9671              0.0220             63.5147
              0.0046              0.3875              2.9671              0.0220             61.4010
              0.0046              0.4000              2.9671              0.0220             60.1637
              0.0046              0.4125              2.9671              0.0220             59.6182
              0.0046              0.4250              2.9671              0.0220             59.5912
              0.0046              0.4375              2.9671              0.0220             59.9228
              0.0046              0.4500              2.9671              0.0220             60.4695
              0.0046              0.4625              2.9671              0.0220             61.1065
              0.0046              0.4750              2.9671              0.0220             61.7296
              0.0046              0.4875              2.9671              0.0220             62.2587
              0.0046              0.5000              2.9671              0.0220             62.6362
              0.0046              0.5125              2.9671              0.0220             62.8302
              0.0046              0.5250              2.9671              0.0220             62.8348
              0.0046              0.5375              2.9671              0.0220             62.6681
              0.0046              0.5500              2.9671              0.0220             62.3747
              0.0046              0.5625              2.9671              0.0220             62.0229
              0.0046              0.5750              2.9671              0.0220             61.7036
              0.0046              0.5875              2.9671              0.0220             61.5288
              0.0046              0.6000              2.9671              0.0220             61.6293
              0.0046              0.6125              2.9671              0.0220             62.1522
              0.0046              0.6250              2.9671              0.0220             63.2584
              0.0046              0.6375              2.9671              0.0220             65.1201
              0.0046              0.6500              2.9671              0.0220             67.9166
              0.0046              0.6625              2.9671              0.0220             71.8335
              0.0046              0.6750              2.9671              0.0220             77.0582
              0.0046              0.6875              2.9671              0.0220             83.7776
              0.0046              0.7000              2.9671              0.0220             92.1753
              0.0046              0.7125              2.9671              0.0220            102.4300
              0.0046              0.7250              2.9671              0.0220            114.7123
              0.0047              0.3000              2.9671              0.0220            108.3218
              0.0047              0.3125              2.9671              0.0220             96.9360
              0.0047              0.3250              2.9671              0.0220             87.5945
              0.0047              0.3375              2.9671              0.0220             80.1081
              0.0047              0.3500              2.9671              0.0220             74.2813
              0.0047              0.3625              2.9671              0.0220             69.9147
              0.0047              0.3750              2.9671              0.0220             66.8093
              0.0047              0.3875              2.9671              0.0220             64.7673
              0.0047              0.4000              2.9671              0.0220             63.5959
              0.0047              0.4125              2.9671              0.0220             63.1105
              0.0047              0.4250              2.9671              0.0220             63.1371
              0.0047              0.4375              2.9671              0.0220             63.5157
              0.0047              0.4500              2.9671              0.0220             64.1019
              0.0047              0.4625              2.9671              0.0220             64.7718
              0.0047              0.4750              2.9671              0.0220             65.4209
              0.0047              0.4875              2.9671              0.0220             65.9680
              0.0047              0.5000              2.9671              0.0220             66.3561
              0.0047              0.5125              2.9671              0.0220             66.5534
              0.0047              0.5250              2.9671              0.0220             66.5535
              0.0047              0.5375              2.9671              0.0220             66.3757
              0.0047              0.5500              2.9671              0.0220             66.0646
              0.0047              0.5625              2.9671              0.0220             65.6890
              0.0047              0.5750              2.9671              0.0220             65.3396
              0.0047              0.5875              2.9671              0.0220             65.1291
              0.0047              0.6000              2.9671              0.0220             65.1888
              0.0047              0.6125              2.9671              0.0220             65.6664
              0.0047              0.6250              2.9671              0.0220             66.7232
              0.0047              0.6375              2.9671              0.0220             68.5318
              0.0047              0.6500              2.9671              0.0220             71.2727
              0.0047              0.6625              2.9671              0.0220             75.1310
              0.0047              0.6750              2.9671              0.0220             80.2948
              0.0047              0.6875              2.9671              0.0220             86.9515
              0.0047              0.7000              2.9671              0.0220             95.2851
              0.0047              0.7125              2.9671              0.0220            105.4742
              0.0047              0.7250              2.9671              0.0220            117.6896
              0.0048              0.3000              2.9671              0.0220            110.2580
              0.0048              0.3125              2.9671              0.0220             98.9425
              0.0048              0.3250              2.9671              0.0220             89.6697
              0.0048              0.3375              2.9671              0.0220             82.2499
              0.0048              0.3500              2.9671              0.0220             76.4873
              0.0048              0.3625              2.9671              0.0220             72.1825
              0.0048              0.3750              2.9671              0.0220             69.1362
              0.0048              0.3875              2.9671              0.0220             67.1500
              0.0048              0.4000              2.9671              0.0220             66.0310
              0.0048              0.4125              2.9671              0.0220             65.5941
              0.0048              0.4250              2.9671              0.0220             65.6646
              0.0048              0.4375              2.9671              0.0220             66.0830
              0.0048              0.4500              2.9671              0.0220             66.7047
              0.0048              0.4625              2.9671              0.0220             67.4046
              0.0048              0.4750              2.9671              0.0220             68.0785
              0.0048              0.4875              2.9671              0.0220             68.6451
              0.0048              0.5000              2.9671              0.0220             69.0474
              0.0048              0.5125              2.9671              0.0220             69.2534
              0.0048              0.5250              2.9671              0.0220             69.2570
              0.0048              0.5375              2.9671              0.0220             69.0777
              0.0048              0.5500              2.9671              0.0220             68.7600
              0.0048              0.5625              2.9671              0.0220             68.3729
              0.0048              0.5750              2.9671              0.0220             68.0086
              0.0048              0.5875              2.9671              0.0220             67.7788
              0.0048              0.6000              2.9671              0.0220             67.8157
              0.0048              0.6125              2.9671              0.0220             68.2674
              0.0048              0.6250              2.9671              0.0220             69.2958
              0.0048              0.6375              2.9671              0.0220             71.0736
              0.0048              0.6500              2.9671              0.0220             73.7820
              0.0048              0.6625              2.9671              0.0220             77.6063
              0.0048              0.6750              2.9671              0.0220             82.7349
              0.0048              0.6875              2.9671              0.0220             89.3556
